engine,BPR,OPR,year,mode_pct,thrust_kN,fuel_kg_s,TSFC
V2530-A5 SelectOne™ Upgrade Package,4.6,32.0,2008.0,0.07,9.31,0.145,0.0560687432867884
V2533-A5 SelectOne™ Upgrade Package,4.5,33.7,2008.0,0.07,9.842,0.147,0.05376955903271692
V2531-E5,4.52,32.3,2008.0,0.07,9.436000000000002,0.144,0.054938533276812196
NK-8-2U,1.24,10.8,1989.0,0.07,7.210000000000001,0.24,0.11983356449375865
NK-8-2U,1.24,10.8,1990.0,0.07,7.210000000000001,0.22,0.10984743411927876
NK-86,1.33,13.4,1989.0,0.07,8.927100000000001,0.21,0.08468595624558926
NK-86A,1.13,13.2,1987.0,0.07,9.132900000000001,0.235,0.09263213218145384
NK-86MA,1.13,13.2,1987.0,0.07,9.132900000000001,0.235,0.09263213218145384
SaM146-1S17,4.44,21.85,2009.0,0.07,4.8447000000000005,0.097,0.07207876648708897
SaM146-1S18,4.38,22.8,2009.0,0.07,5.086900000000001,0.1,0.07077001710275413
SaM146-1S17,4.44,21.85,2009.0,0.07,4.8447000000000005,0.097,0.07207876648708897
SaM146-1S18,4.38,22.8,2009.0,0.07,5.086900000000001,0.1,0.07077001710275413
JT15D-1 series,3.3,9.76,1977.0,0.07,0.6853,0.023,0.1208229972274916
JT15D-4 series,2.68,10.1,1973.0,0.07,0.7784,0.0261,0.1207091469681398
"JT15D-5, -5A, -5B",2.1,12.3,1993.0,0.07,0.9030000000000001,0.0296,0.11800664451827242
JT15D-5C,2.1,13.3,1993.0,0.07,0.9933000000000001,0.0276,0.10003020235578375
JT3D-3B,1.4,13.6,1972.0,0.07,5.6042000000000005,0.135,0.086720673780379
JT3D-7 series,1.4,13.4,,0.07,5.9164,0.128,0.07788520045973903
JT3D-7 series,1.4,13.4,,0.07,5.9164,0.128,0.07788520045973903
JT8D-11,1.0,17.17,1980.0,0.07,4.670400000000001,0.1455,0.112153134635149
JT8D-15,1.03,16.81,1976.0,0.07,4.8258,0.1477,0.11018276762402089
JT8D-15,1.03,16.81,1979.0,0.07,4.8258,0.1477,0.11018276762402089
JT8D-15A,1.08,16.45,1979.0,0.07,4.8258,0.1372,0.10234986945169712
JT8D-17,1.01,17.01,1976.0,0.07,4.9819,0.147,0.10622453280876772
JT8D-17,1.02,17.01,1979.0,0.07,4.9819,0.1474,0.10651357915654669
JT8D-17A,1.05,16.87,1979.0,0.07,4.9819,0.1401,0.10123848330958067
JT8D-17AR,0.96,17.28,1979.0,0.07,5.4194,0.1477,0.09811418238181348
JT8D-17R,0.97,18.24,1979.0,0.07,5.4194,0.155,0.10296342768572166
JT8D-209,1.8,18.3,1983.0,0.07,5.992,0.1303,0.07828437917222963
JT8D-217,1.73,19.66,1999.0,0.07,6.4918000000000005,0.1372,0.07608367478973474
JT8D-217 series,1.73,19.66,1983.0,0.07,6.4918000000000005,0.1372,0.07608367478973474
JT8D-217A,1.73,19.66,1999.0,0.07,6.4918000000000005,0.1372,0.07608367478973474
JT8D-217C,1.7,19.05,1999.0,0.07,6.4918000000000005,0.137,0.07597276564281094
JT8D-219,1.7,20.27,1983.0,0.07,6.7564,0.1344,0.07161210111893906
JT8D-219,1.7,20.27,1999.0,0.07,6.7564,0.1344,0.07161210111893906
JT8D-7 series,1.05,15.82,1976.0,0.07,4.3589,0.1291,0.10662323063158134
JT8D-7 series,1.05,15.82,1980.0,0.07,4.3589,0.1291,0.10662323063158134
JT8D-7 series,1.05,15.82,1980.0,0.07,4.3589,0.1291,0.10662323063158134
JT8D-9 series,1.04,15.88,1976.0,0.07,4.515000000000001,0.132,0.10524916943521594
JT8D-9 series,1.04,15.88,1980.0,0.07,4.515000000000001,0.1323,0.10548837209302324
JT9D-20,,20.3,1976.0,0.07,14.371000000000002,0.211,0.05285644701134228
JT9D-20,,20.3,1976.0,0.07,14.371000000000002,0.211,0.05285644701134228
JT9D-20J,5.1,23.5,1980.0,0.07,15.568000000000001,0.238,0.055035971223021576
JT9D-59A,4.9,24.5,1976.0,0.07,16.506000000000004,0.237,0.05169029443838603
JT9D-7,,21.5,1976.0,0.07,14.168000000000001,0.21,0.053359683794466393
JT9D-7,,21.5,1976.0,0.07,14.168000000000001,0.21,0.053359683794466393
JT9D-70A,4.9,24.5,1976.0,0.07,16.506000000000004,0.237,0.05169029443838603
JT9D-7A,,20.3,1976.0,0.07,14.371000000000002,0.211,0.05285644701134228
JT9D-7A,,20.3,1976.0,0.07,14.371000000000002,0.211,0.05285644701134228
JT9D-7F,5.1,22.8,1975.0,0.07,14.945000000000002,0.219,0.05275342924054867
JT9D-7F,5.1,22.8,1980.0,0.07,14.945000000000002,0.232,0.05588491134158581
JT9D-7J,5.1,23.5,1980.0,0.07,15.568000000000001,0.238,0.055035971223021576
JT9D-7Q,4.9,24.5,1976.0,0.07,16.5025,0.237,0.051701257385244656
"JT9D-7R4D, -7R4D1",5.0,23.4,1980.0,0.07,14.945000000000002,0.2054,0.04947741719638674
"JT9D-7R4E, -7R4E1",5.0,24.2,1980.0,0.07,15.568000000000001,0.221,0.05110483042137718
"JT9D-7R4E4, -E1(H)",5.0,24.2,1981.0,0.07,15.568700000000002,0.2205,0.05098691605593273
JT9D-7R4G2,4.8,26.3,1981.0,0.07,17.045,0.2239,0.04728894103842769
JT9D-7R4H1,4.8,26.7,1981.0,0.07,17.437,0.2454,0.050664678557091246
PW814GA,5.66,33.87,2014.0,0.07,4.8041,0.07,0.05245519452134635
PW815GA,5.6,35.0,2014.0,0.07,4.9854,0.071,0.05126970754603441
PW814GA,5.66,33.87,2014.0,0.07,4.8041,0.07,0.05245519452134635
PW815GA,5.6,35.0,2014.0,0.07,4.9854,0.071,0.05126970754603441
PW814GA,5.70667971604273,33.5596761023408,2014.0,0.07,4.804211046600001,0.069640758121126,0.052184786805625834
PW815GA,5.6537570900765,34.6468426782798,2014.0,0.07,4.9854315294000004,0.0709456588975681,0.051230143373763914
PW1127G1-JM,12.2,32.11,2014.0,0.07,8.430800000000001,0.089743,0.03832077620154671
PW1127G-JM,12.2,32.11,2014.0,0.07,8.430800000000001,0.089743,0.03832077620154671
PW1130G-JM,11.7,35.52,2014.0,0.07,9.38,0.094272,0.0361811513859275
PW1133G1-JM,11.4,38.85,2014.0,0.07,10.309600000000001,0.09878,0.03449289982152556
PW1133G-JM,11.4,38.85,2014.0,0.07,10.309600000000001,0.09878,0.03449289982152556
PW1122G-JM,12.72,28.78,2014.0,0.07,7.5474000000000006,0.08,0.038158836155497255
PW1122G-JM,12.72,28.78,2014.0,0.07,7.5474000000000006,0.08,0.038158836155497255
PW1124G1-JM,12.72,28.78,2014.0,0.07,7.5474000000000006,0.08,0.038158836155497255
PW1124G1-JM,12.72,28.78,2014.0,0.07,7.5474000000000006,0.08,0.038158836155497255
PW1124G-JM,12.72,28.78,2014.0,0.07,7.5474000000000006,0.08,0.038158836155497255
PW1124G-JM,12.72,28.78,2014.0,0.07,7.5474000000000006,0.08,0.038158836155497255
PW1127G1-JM,12.28,31.66,2014.0,0.07,8.430100000000001,0.08,0.03416329580906514
PW1127G1-JM,12.28,31.66,2014.0,0.07,8.430100000000001,0.08,0.03416329580906514
PW1127GA-JM,12.28,31.66,2014.0,0.07,8.430100000000001,0.08,0.03416329580906514
PW1127GA-JM,12.28,31.66,2014.0,0.07,8.430100000000001,0.08,0.03416329580906514
PW1127G-JM,12.28,31.66,2014.0,0.07,8.430100000000001,0.08,0.03416329580906514
PW1127G-JM,12.28,31.66,2014.0,0.07,8.430100000000001,0.08,0.03416329580906514
PW1129G-JM,12.0,34.02,2017.0,0.07,9.105600000000003,0.08,0.031628887717448595
PW1129G-JM,12.0,34.02,2017.0,0.07,9.105600000000003,0.08,0.031628887717448595
PW1130G-JM,11.58,38.07,2017.0,0.07,10.309600000000001,0.0988,0.03449988360363156
PW1130G-JM,11.58,38.07,2017.0,0.07,10.309600000000001,0.0988,0.03449988360363156
PW1133GA-JM,11.58,38.07,2017.0,0.07,10.309600000000001,0.0988,0.03449988360363156
PW1133GA-JM,11.58,38.07,2017.0,0.07,10.309600000000001,0.0988,0.03449988360363156
PW1133G-JM,11.58,38.07,2017.0,0.07,10.309600000000001,0.0988,0.03449988360363156
PW1133G-JM,11.58,38.07,2017.0,0.07,10.309600000000001,0.0988,0.03449988360363156
PW1122G-JM,12.7211485,28.7766816426353,2020.0,0.07,7.547706952537711,0.08,0.03815728429985849
PW1124G1-JM,12.7211485,28.7766816426353,2020.0,0.07,7.547706952537711,0.08,0.03815728429985849
PW1124G-JM,12.7211485,28.7766816426353,2020.0,0.07,7.547706952537711,0.08,0.03815728429985849
PW1127G1-JM,12.280546,31.6575311592319,2020.0,0.07,8.43045238201145,0.08,0.0341618678274635
PW1127GA-JM,12.280546,31.6575311592319,2020.0,0.07,8.43045238201145,0.08,0.0341618678274635
PW1127G-JM,12.280546,31.6575311592319,2020.0,0.07,8.43045238201145,0.08,0.0341618678274635
PW1129G-JM,12.0030002593994,34.0245238467872,2020.0,0.07,9.106134068769151,0.0795,0.031429363749603215
PW1130G-JM,11.58143,38.0698312807325,2020.0,0.07,10.30959476891596,0.099,0.03456973896535363
PW1133GA-JM,11.58143,38.0698312807325,2020.0,0.07,10.30959476891596,0.099,0.03456973896535363
PW1133G-JM,11.58143,38.0698312807325,2020.0,0.07,10.30959476891596,0.099,0.03456973896535363
PW1215G,8.6,29.36,2019.0,0.07,4.7362,0.065,0.04940669735230776
PW1215G,8.6,29.36,2019.0,0.07,4.7362,0.065,0.04940669735230776
PW1217G,8.33,32.65,2019.0,0.07,5.300400000000001,0.069,0.04686438759338918
PW1217G,8.33,32.65,2019.0,0.07,5.300400000000001,0.069,0.04686438759338918
PW1428GH-JM,12.11,33.32,2017.0,0.07,9.2666,0.09,0.03496428031856344
PW1428GA-JM,12.11,33.32,2017.0,0.07,9.2666,0.09,0.03496428031856344
PW1428G-JM,12.11,33.32,2017.0,0.07,9.2666,0.09,0.03496428031856344
PW1431GH-JM,11.88,35.59,2017.0,0.07,9.830100000000002,0.09,0.03295999023407696
PW1431GA-JM,11.88,35.59,2017.0,0.07,9.830100000000002,0.09,0.03295999023407696
PW1431G-JM,11.88,35.59,2017.0,0.07,9.830100000000002,0.09,0.03295999023407696
PW1428GH-JM,12.1019668579102,33.32,2020.0,0.07,9.266803078154862,0.09,0.03496351409082845
PW1428GA-JM,12.1019668579102,33.32,2020.0,0.07,9.266803078154862,0.09,0.03496351409082845
PW1428G-JM,12.1019668579102,33.32,2020.0,0.07,9.266803078154862,0.09,0.03496351409082845
PW1431GH-JM,11.8645992279053,35.59,2020.0,0.07,9.83070148125086,0.09,0.03295797361133726
PW1431GA-JM,11.8645992279053,35.59,2020.0,0.07,9.83070148125086,0.09,0.03295797361133726
PW1431G-JM,11.8645992279053,35.59,2020.0,0.07,9.83070148125086,0.09,0.03295797361133726
PW1525G,11.05,38.67,2016.0,0.07,7.597100000000001,0.08,0.03790920219557462
PW1524G,11.05,38.67,2016.0,0.07,7.597100000000001,0.08,0.03790920219557462
PW1521G,11.37,35.11,2016.0,0.07,6.840400000000001,0.07,0.036839950880065496
PW1519G,11.64,32.28,2016.0,0.07,6.1572000000000005,0.07,0.04092769440654843
PW1525G,11.05,38.67,2018.0,0.07,7.597100000000001,0.08,0.03790920219557462
PW1525G,11.05,38.67,2018.0,0.07,7.597100000000001,0.08,0.03790920219557462
PW1524G,11.05,38.67,2018.0,0.07,7.597100000000001,0.08,0.03790920219557462
PW1524G,11.05,38.67,2018.0,0.07,7.597100000000001,0.08,0.03790920219557462
PW1521G,11.37,35.11,2018.0,0.07,6.840400000000001,0.07,0.036839950880065496
PW1521G,11.37,35.11,2018.0,0.07,6.840400000000001,0.07,0.036839950880065496
PW1521GA,11.37,35.11,2018.0,0.07,6.840400000000001,0.07,0.036839950880065496
PW1521GA,11.37,35.11,2018.0,0.07,6.840400000000001,0.07,0.036839950880065496
PW1519G,11.64,32.28,2018.0,0.07,6.1572000000000005,0.07,0.04092769440654843
PW1519G,11.64,32.28,2018.0,0.07,6.1572000000000005,0.07,0.04092769440654843
PW1919G,11.6,33.27,2018.0,0.07,6.495300000000001,0.07,0.03879728419010669
PW1919G,11.6,33.27,2018.0,0.07,6.495300000000001,0.07,0.03879728419010669
PW1921G,11.36,35.76,2018.0,0.07,7.021000000000001,0.07,0.03589232303090728
PW1921G,11.36,35.76,2018.0,0.07,7.021000000000001,0.07,0.03589232303090728
PW1922G,11.16,37.74,2018.0,0.07,7.415100000000002,0.07,0.033984706881903144
PW1922G,11.16,37.74,2018.0,0.07,7.415100000000002,0.07,0.033984706881903144
PW1923G-A,11.16,37.74,2018.0,0.07,7.415100000000002,0.07,0.033984706881903144
PW1923G-A,11.16,37.74,2018.0,0.07,7.415100000000002,0.07,0.033984706881903144
PW1923G,11.16,37.74,2018.0,0.07,7.415100000000002,0.07,0.033984706881903144
PW1923G,11.16,37.74,2018.0,0.07,7.415100000000002,0.07,0.033984706881903144
PW2037,6.04,26.9,1983.0,0.07,11.707500000000001,0.141,0.04335682254964765
PW2037,5.71,26.7,1983.0,0.07,11.6445,0.152,0.04699214221306196
PW2040,,27.94,1983.0,0.07,12.7232,0.155,0.043856891348088525
PW2040,5.54,29.4,1983.0,0.07,12.741400000000002,0.159,0.04492441960852025
PW306A,4.5,20.0,2000.0,0.07,1.8809000000000002,0.0422,0.08076984422351002
PW306B,4.5,20.0,2000.0,0.07,1.8837000000000002,0.0422,0.0806497849976111
PW307A,4.2,20.21,2012.0,0.07,1.9943000000000002,0.044,0.07942636514065084
PW307A,4.2,20.21,2012.0,0.07,1.9943000000000002,0.044,0.07942636514065084
PW307A,4.2,20.21,2012.0,0.07,1.9943000000000002,0.044,0.07942636514065084
PW307A,4.2,20.21,2007.0,0.07,1.9943000000000002,0.045,0.08123150980293836
PW307A,4.2,20.21,2004.0,0.07,1.9943000000000002,0.0446,0.08050945193802336
PW307A,4.2,20.21,2004.0,0.07,1.9943000000000002,0.0447,0.0806899664042521
PW307D,4.2,21.44,2014.0,0.07,2.0937,0.0462,0.07943831494483448
PW307D,4.2,21.44,2014.0,0.07,2.0937,0.0462,0.07943831494483448
PW307D,4.2,21.44,2014.0,0.07,2.0937,0.0462,0.07943831494483448
PW308A,4.1,20.4,2000.0,0.07,2.1497,0.0445,0.07452202632925523
PW308A,4.1,20.4,2000.0,0.07,2.1497,0.0445,0.07452202632925523
PW308C,4.1,20.7,2001.0,0.07,2.1805000000000003,0.0448,0.07396468699839485
PW308C BS 1047,4.1,20.7,2001.0,0.07,2.1805000000000003,0.0448,0.07396468699839485
PW308C BS 1289,4.1,21.07,2012.0,0.07,2.1805000000000003,0.049,0.08089887640449436
PW308C BS 1289,4.1,21.07,2012.0,0.07,2.1805000000000003,0.049,0.08089887640449436
PW308C BS 1289,4.1,21.07,2012.0,0.07,2.1805000000000003,0.049,0.08089887640449436
PW4056,4.7,29.3,1986.0,0.07,17.668000000000003,0.188,0.03830654290242245
PW4056,4.7,29.3,1987.0,0.07,17.437,0.208,0.04294316682915639
PW4060,4.5,32.4,1987.0,0.07,18.683,0.213,0.0410426591018573
PW4074,6.8,32.2,1994.0,0.07,23.324,0.228,0.035191219344880814
PW4074D,6.7,32.3,2010.0,0.07,24.115000000000002,0.305,0.04553182666390213
PW4074D,6.7,31.76,1996.0,0.07,23.324,0.239,0.036889041330818044
PW4077,6.7,33.2,1994.0,0.07,24.01,0.232,0.03478550603915036
PW4077D,6.6,33.3,2010.0,0.07,24.899,0.31,0.04482107715169284
PW4077D,6.6,32.83,1996.0,0.07,24.01,0.244,0.0365847563515202
PW4084,6.4,36.2,1994.0,0.07,25.872000000000003,0.242,0.033673469387755096
PW4084,6.4,36.2,1994.0,0.07,25.872000000000003,0.242,0.033673469387755096
PW4084D,6.2,36.3,2010.0,0.07,27.013,0.322,0.04291267167660016
PW4084D,6.3,36.36,1996.0,0.07,25.872000000000003,0.258,0.03589981447124304
PW4090,6.0,38.9,2010.0,0.07,28.581000000000003,0.338,0.04257373779783773
PW4090,6.1,39.16,1996.0,0.07,27.650000000000002,0.268,0.03489330922242315
PW4098,,41.37,1998.0,0.07,29.687000000000005,0.321,0.03892612928217738
PW4152,4.9,26.9,1986.0,0.07,16.191000000000003,0.177,0.03935519733185102
PW4152,4.9,26.9,1987.0,0.07,16.188900000000004,0.203,0.045142041769360486
PW4156,4.7,29.3,1986.0,0.07,17.668000000000003,0.188,0.03830654290242245
PW4156,4.7,29.3,1987.0,0.07,17.437,0.208,0.04294316682915639
PW4158,4.6,30.7,1987.0,0.07,18.060000000000002,0.211,0.04205980066445182
PW4164,5.2,31.24,1993.0,0.07,19.9276,0.21,0.037937333145988475
PW4164,5.2,30.1,2000.0,0.07,19.9276,0.24,0.04335695216684397
PW4164-1D,5.06,31.3,2008.0,0.07,20.083000000000002,0.243,0.043559229198824864
PW4168,5.1,33.1,1993.0,0.07,21.173600000000004,0.221,0.03757509351267616
PW4168,5.1,31.84,2000.0,0.07,21.175,0.25,0.04250295159386069
PW4168-1D,4.92,33.1,2008.0,0.07,21.357000000000003,0.252,0.04247787610619468
PW4168A,5.1,33.1,1993.0,0.07,21.173600000000004,0.221,0.03757509351267616
PW4168A,5.1,31.84,2000.0,0.07,21.175,0.25,0.04250295159386069
PW4168A-1D,4.92,33.1,2008.0,0.07,21.357000000000003,0.252,0.04247787610619468
PW4060,4.7,29.7,2012.0,0.07,18.683,0.206,0.03969383931916715
PW4062,4.6,31.0,2012.0,0.07,19.306,0.21,0.03915881073241479
PW4170,4.86,33.8,2008.0,0.07,21.798000000000002,0.255,0.042113955408753095
PW4256,4.7,29.3,1986.0,0.07,17.668000000000003,0.188,0.03830654290242245
PW4460,4.5,32.4,1987.0,0.07,18.683,0.213,0.0410426591018573
PW4x50,5.0,25.39,1993.0,0.07,15.568000000000001,0.193,0.04463001027749229
PW4x52,5.0,26.32,1993.0,0.07,16.191000000000003,0.198,0.04402445803224013
PW4x56,4.8,28.37,1993.0,0.07,17.437,0.208,0.04294316682915639
PW4x58,4.8,29.49,1993.0,0.07,18.060000000000002,0.213,0.04245847176079733
PW4X58,4.8,28.41,1999.0,0.07,18.060000000000002,0.212,0.04225913621262457
PW4x60,4.7,30.68,1993.0,0.07,18.683,0.218,0.04200610180377883
PW4x62,4.4,33.4,1987.0,0.07,19.306,0.217,0.04046410442349529
PW4x62,4.6,31.91,1993.0,0.07,19.306,0.223,0.04158292758727857
PW6122A,4.8,25.7,2003.0,0.07,6.8817,0.109,0.05702079428048301
PW6124A,4.8,28.0,2003.0,0.07,7.410900000000001,0.114,0.05537788932518318
M45H-01,3.0,16.5,1985.0,0.07,2.2680000000000002,0.053,0.0841269841269841
RB211-22B,4.7,25.0,1979.0,0.07,12.775,0.277,0.07805870841487281
RB211-22B,4.7,25.0,1979.0,0.07,12.775,0.225,0.06340508806262231
RB211-524B series,4.5,28.0,1979.0,0.07,15.295000000000002,0.272,0.06402092186989211
RB211-524B series,4.5,28.4,1986.0,0.07,15.295000000000002,0.24,0.05648904870872833
RB211-524C2,4.5,29.1,1986.0,0.07,15.736000000000002,0.3,0.06863243518047787
RB211-524D4,4.3,29.7,1982.0,0.07,16.191000000000003,0.3,0.06670372429127293
RB211-524D4,4.3,30.22,1986.0,0.07,16.191000000000003,0.26,0.05780989438576987
RB211-524G,4.25,32.1,1987.0,0.07,17.71,0.26,0.0528514963297572
RB211-524G,4.25,32.1,1987.0,0.07,17.71,0.26,0.0528514963297572
RB211-524G-T,4.25,32.1,1994.0,0.07,17.71,0.26,0.0528514963297572
RB211-524H,4.2,34.0,1987.0,0.07,18.508,0.26,0.05057272530797493
RB211-524H-T,4.2,34.0,1994.0,0.07,18.48,0.26,0.05064935064935065
RB211-535C,4.5,21.5,1984.0,0.07,11.431000000000003,0.2,0.06298661534423934
RB211-535E4,4.1,25.4,1984.0,0.07,12.327,0.19,0.055487953273302505
RB211-535E4,4.1,25.4,1984.0,0.07,12.327,0.19,0.055487953273302505
RB211-535E4,4.1,25.8,1991.0,0.07,12.488000000000001,0.18,0.05188981422165278
RB211-535E4,4.1,26.0,1999.0,0.07,12.488000000000001,0.18,0.05188981422165278
RB211-535E4B,4.1,27.65,1991.0,0.07,13.421100000000001,0.19,0.050964526007555265
RB211-535E4B,4.1,27.9,1999.0,0.07,13.419,0.19,0.05097250167672703
Spey 555,1.0,15.9,1985.0,0.07,3.08,0.0964,0.11267532467532468
SPEY Mk511,0.64,19.9,1985.0,0.07,3.5490000000000004,0.119,0.1207100591715976
SPEY Mk511,0.64,18.7,1984.0,0.07,3.5490000000000004,0.127,0.1288250211327134
SPEY Mk511,0.64,19.9,1985.0,0.07,3.5490000000000004,0.119,0.1207100591715976
SPEY Mk555,1.0,16.1,1985.0,0.07,3.0660000000000003,0.115,0.1350293542074364
SPEY Mk555,1.0,15.9,1983.0,0.07,3.08,0.096,0.11220779220779221
TAY 611-8C,3.2,15.75,2002.0,0.07,4.3127,0.105,0.08764810907320239
TAY 611-8C,3.26,15.88,2002.0,0.07,4.312,0.102,0.08515769944341373
TAY 650,3.0,15.9,1997.0,0.07,4.704000000000001,0.12,0.09183673469387753
TAY 651,3.0,16.4,1997.0,0.07,4.795000000000001,0.12,0.09009384775808131
TAY 651,3.0,16.4,1988.0,0.07,4.795000000000001,0.12,0.09009384775808131
TAY Mk611-8,3.0,16.1,1986.0,0.07,4.312,0.11,0.09183673469387756
TAY Mk620-15,3.0,16.1,1986.0,0.07,4.312,0.11,0.09183673469387756
TAY Mk650-15,3.0,16.4,1988.0,0.07,4.704000000000001,0.119,0.09107142857142855
Trent 553-61,7.5,35.19,2005.0,0.07,17.633000000000003,0.23,0.04695740940282424
Trent 556-61,7.5,36.71,2002.0,0.07,18.305000000000003,0.23,0.04523354274788308
Trent 556-61,7.5,36.63,2005.0,0.07,18.473,0.23,0.04482217290099064
Trent 768,5.15,34.04,1994.0,0.07,20.909000000000002,0.26,0.04476541202353053
Trent 768,5.15,34.0,1994.0,0.07,21.021000000000004,0.27,0.04623947481090338
Trent 772,5.03,35.79,1994.0,0.07,22.113,0.27,0.04395604395604396
Trent 772,5.03,35.8,1994.0,0.07,22.141000000000002,0.28,0.04552639898830225
Trent 768,5.15,34.48,1995.0,0.07,21.294,0.259,0.043786982248520706
Trent 772,5.03,36.3302939575395,1995.0,0.07,22.421000000000003,0.27,0.043352214441817936
Trent 768,5.15,34.48,1995.0,0.07,21.294,0.259,0.043786982248520706
Trent 772,5.03,36.3302939575395,1995.0,0.07,22.421000000000003,0.27,0.043352214441817936
Trent 875,6.08,35.42,1994.0,0.07,24.629500000000004,0.28,0.04092653119226943
Trent 877,6.02,36.3,1994.0,0.07,25.3148,0.28,0.03981860413671054
Trent 884,5.87,38.96,1994.0,0.07,27.307000000000006,0.31,0.040868641740213124
Trent 892,5.7,41.38,1994.0,0.07,28.803600000000003,0.3,0.03749531308586426
Trent 895,5.7,41.52,1994.0,0.07,28.913500000000003,0.33,0.041088073045463185
Trent 970-84,7.5,38.97,2006.0,0.07,23.429000000000002,0.3,0.046096717742968106
Trent 972-84,7.5,38.64,2006.0,0.07,24.213,0.27,0.040143724445545786
Trent 970-84,8.45,38.0,2003.0,0.07,23.709000000000003,0.255,0.03871947361761356
Trent 970B-84,8.38,39.35,2003.0,0.07,24.703,0.261,0.03803586608913897
Trent 972-84,8.41,38.68,2003.0,0.07,24.213,0.258,0.038359558914632635
Trent 972E-84,8.41,38.68,2003.0,0.07,24.213,0.258,0.038359558914632635
Trent 970-84,8.45,38.0,2003.0,0.07,23.709000000000003,0.255,0.03871947361761356
Trent 972-84,8.41,38.68,2003.0,0.07,24.213,0.258,0.038359558914632635
Trent 972E-84,8.41,38.68,2003.0,0.07,24.213,0.258,0.038359558914632635
Trent 1000-A,9.47,41.0,2009.0,0.07,21.756000000000004,0.237,0.03921676778819635
Trent 1000-C,9.32,43.78,2009.0,0.07,23.429000000000002,0.246,0.03779930854923385
Trent 1000-D,9.32,43.78,2009.0,0.07,23.429000000000002,0.246,0.03779930854923385
Trent 1000-E,9.67,37.51,2009.0,0.07,19.586000000000002,0.222,0.04080465638721535
Trent 1000-G,9.39,42.53,2009.0,0.07,22.659000000000002,0.242,0.038448298689262535
Trent 1000-H,9.62,38.33,2009.0,0.07,20.069000000000003,0.226,0.04054013652897503
Trent 1000-L2,9.16,44.1,2009.0,0.07,23.429000000000002,0.247,0.037952964275043743
Trent 1000-K2,9.04,46.08,2009.0,0.07,24.563000000000002,0.254,0.03722672312014004
Trent 1000-J2,9.04,46.08,2009.0,0.07,24.563000000000002,0.254,0.03722672312014004
Trent 1000-H2,9.49,38.52,2009.0,0.07,20.097000000000005,0.233,0.041737572772055524
Trent 1000-G2,9.23,42.81,2009.0,0.07,22.659000000000002,0.243,0.038607175956573536
Trent 1000-E2,9.62,36.32,2009.0,0.07,18.76,0.223,0.04279317697228145
Trent 1000-D2,9.16,44.1,2009.0,0.07,23.429000000000002,0.247,0.037952964275043743
Trent 1000-C2,9.16,44.1,2009.0,0.07,23.429000000000002,0.247,0.037952964275043743
Trent 1000-A2,9.32,41.3,2009.0,0.07,21.763,0.245,0.04052750080411708
Trent 1000-H,9.62,38.33,2009.0,0.07,20.097000000000005,0.226,0.04048365427675772
Trent 1000-G,9.39,42.53,2009.0,0.07,22.659000000000002,0.242,0.038448298689262535
Trent 1000-E,9.74,36.19,2009.0,0.07,18.76,0.217,0.041641791044776125
Trent 1000-D,9.32,43.78,2009.0,0.07,23.429000000000002,0.247,0.037952964275043743
Trent 1000-C,9.32,43.78,2009.0,0.07,23.429000000000002,0.247,0.037952964275043743
Trent 1000-A,9.47,41.04,2009.0,0.07,21.763,0.237,0.03920415383908468
Trent 1000-AE3,9.2,43.0,2009.0,0.07,21.763,0.239,0.03953499058034278
Trent 1000-CE3,9.0,45.8,2009.0,0.07,23.429000000000002,0.249,0.03826027572666353
Trent 1000-D3,9.0,45.8,2009.0,0.07,23.429000000000002,0.249,0.03826027572666353
Trent 1000-G3,9.1,44.5,2009.0,0.07,22.659000000000002,0.245,0.038924930491195546
Trent 1000-H3,9.3,40.1,2009.0,0.07,20.097000000000005,0.229,0.04102104791759963
Trent 1000-J3,8.9,47.8,2009.0,0.07,24.563000000000002,0.256,0.037519846924235635
Trent 1000-K3,8.9,47.8,2009.0,0.07,24.563000000000002,0.256,0.037519846924235635
Trent 1000-L3,9.0,45.8,2009.0,0.07,23.429000000000002,0.249,0.03826027572666353
Trent 1000-M3,8.9,48.7,2011.0,0.07,25.067000000000004,0.26,0.03733992899030598
Trent 1000-N3,8.9,48.7,2011.0,0.07,25.067000000000004,0.26,0.03733992899030598
Trent 1000-P3,9.0,45.8,2009.0,0.07,23.429000000000002,0.249,0.03826027572666353
Trent 1000-Q3,8.9,47.8,2009.0,0.07,24.563000000000002,0.256,0.037519846924235635
Trent 1000-R3,8.9,49.4,2011.0,0.07,25.473000000000003,0.262,0.037027440819691435
Trent7000-72,9.0,45.4,2009.0,0.07,22.953,0.241,0.037798980525421515
Trent7000-72C,9.0,45.4,2009.0,0.07,22.953,0.241,0.037798980525421515
Trent 1000-AE3,9.2,43.0,2009.0,0.07,21.763,0.239,0.03953499058034278
Trent 1000-CE3,9.0,45.8,2009.0,0.07,23.429000000000002,0.249,0.03826027572666353
Trent 1000-D3,9.0,45.8,2009.0,0.07,23.429000000000002,0.249,0.03826027572666353
Trent 1000-G3,9.1,44.5,2009.0,0.07,22.659000000000002,0.245,0.038924930491195546
Trent 1000-H3,9.3,40.1,2009.0,0.07,20.097000000000005,0.229,0.04102104791759963
